,ev_id,ntsb_no,ev_date,ev_type,Aircraft_Key,aircraft category,flight purpose,acft_make,acft_model,homebuilt,num_eng,eng_no,eng_type,damage,far_part,regis_no,ev_city,ev_state,ev_country,latitude,longitude,ev_nr_apt_id,apt_name,ev_highest_injury,inj_tot_f,inj_tot_s,inj_tot_m,inj_tot_n,wx_cond_basic,Occurrence_No,broad phase of flight,specific phase of flight,Occurrence
35888,20180808X24811,GAA18CA477,2018-05-19,ACC,1.0,Airplane,Personal,"Davidson, Ronald A.",Avid,Y,1.0,1.0,REC,SUBS,091,N833RD,Moab,UT,USA,038320N,0109590W,UT75,Mineral Canyon Strip,MINR,0.0,0.0,0.0,0.0,VMC,2.0,Landing,Landing-Landing Roll,Nose over/nose down
35889,20180520X33906,WPR18FA143,2018-05-19,ACC,1.0,Glider,Personal,I.C.A.-BRASOV (ROMANIA),IS 29D,N,,,,DEST,091,N38ES,Avenal,CA,USA,355615N,0120137W,,,FATL,1.0,0.0,0.0,0.0,VMC,4.0,Uncontrolled Descent,Uncontrolled Descent,Collision with terr/obj (non-CFIT)
35890,20180529X83333,GAA18CA309,2018-05-19,ACC,1.0,Airplane,Aerial Application,AIR TRACTOR INC,AT 402,N,1.0,1.0,TP,SUBS,137,N5128N,Nicolaus,CA,USA,385558N,1212948W,,,NONE,0.0,0.0,0.0,1.0,VMC,2.0,Maneuvering,Maneuvering-Low-alt flying,Low altitude operations
35891,20180519X11300,CEN18LA181,2018-05-19,ACC,1.0,Airplane,Personal,VANS,RV7A,Y,1.0,1.0,REC,SUBS,091,N667AZ,Hanover Park,IL,USA,415940N,0008887W,06C,Schaumburg Regional Airport,MINR,0.0,0.0,0.0,0.0,VMC,4.0,Enroute,Enroute-Cruise,Fuel contamination
35892,20180519X83954,CEN18LA183,2018-05-19,ACC,1.0,Helicopter,,HUGHES,369A,N,1.0,1.0,TS,DEST,091,N369GK,Stoneburg,TX,USA,334225N,0097550W,,,SERS,0.0,4.0,4.0,0.0,VMC,3.0,Maneuvering,Maneuvering-Low-alt flying,Low altitude operations
35893,20180521X34505,ERA18FA148,2018-05-20,ACC,1.0,Airplane,Personal,PIPER,PA34,N,2.0,1.0,REC,DEST,091,N1101X,Bennington,VT,USA,425526N,0073821W,,,FATL,1.0,0.0,0.0,0.0,VMC,1.0,Enroute,Enroute-Cruise,VFR encounter with IMC
35894,20180520X40635,CEN18FA182,2018-05-20,ACC,1.0,Helicopter,External Load,MD HELICOPTER INC,369D,N,1.0,1.0,TS,DEST,133,N362JS,LULING,LA,USA,295245N,0902413W,,,FATL,1.0,1.0,1.0,0.0,VMC,1.0,Maneuvering,Maneuvering-Hover,Low altitude operations
35895,20180522X22502,GAA18CA290,2018-05-20,ACC,1.0,Airplane,Personal,PIPER,PA 14,N,1.0,1.0,REC,SUBS,091,N1423P,Vashon,WA,USA,472731N,1222837W,2S1,VASHON MUNI,NONE,0.0,0.0,0.0,2.0,VMC,2.0,Unknown broad phase,Takeoff,Loss of control on ground
35896,20180521X42657,GAA18CA288,2018-05-20,ACC,1.0,Airplane,Personal,DIAMOND AIRCRAFT IND INC,DA 40,N,1.0,1.0,REC,SUBS,091,N143RD,Marlborough,MA,USA,422040N,0713042W,9B1,MARLBORO,NONE,0.0,0.0,0.0,4.0,VMC,3.0,Landing,Landing-Landing Roll,Collision with terr/obj (non-CFIT)
35897,20180521X82306,WPR18LA144,2018-05-21,ACC,,,,,,,,,,,,,Jasper,AL,USA,335219N,0871535W,KJFX,Walker County Airport-Bevill F,NONE,0.0,0.0,0.0,3.0,VMC,,,,
35898,20180531X25340,WPR18LA158,2018-05-21,ACC,1.0,Gyrocraft,Instructional,Rhoads,Autogyro MTO Sport,Y,1.0,1.0,REC,SUBS,091,N574BR,San Manuel,AZ,USA,032387N,1103830W,E77,San Manuel Airport,NONE,0.0,0.0,0.0,2.0,VMC,2.0,Initial Climb,Initial Climb,Fire/smoke (non-impact)
35899,20180522X21847,GAA18CA291,2018-05-21,ACC,1.0,Airplane,Personal,PIPER,PA28,N,1.0,1.0,REC,SUBS,091,N5560W,Farmingdale,NY,USA,404355N,0732452W,FRG,REPUBLIC,MINR,0.0,0.0,0.0,2.0,VMC,1.0,Approach,Approach-VFR Pattern Final,Aerodynamic stall/spin
35900,20180521X03556,WPR18LA153,2018-05-21,ACC,1.0,Airplane,Personal,PIPER,PA24,N,1.0,1.0,REC,SUBS,091,N244TW,San Jose,CA,USA,372147N,1215543W,KSJC,Norman Mineta San Jose,NONE,0.0,0.0,0.0,1.0,VMC,1.0,Landing,Landing-Landing Roll,Landing gear collapse
35901,20180530X00441,ERA18LA154,2018-05-21,ACC,1.0,Airplane,Personal,CESSNA,421,N,2.0,2.0,REC,SUBS,091,N427JM,Sandersville,GA,USA,032580N,0825017W,OKZ,Kaolin Field,NONE,0.0,0.0,0.0,1.0,VMC,1.0,Landing,Landing-Landing Roll,Landing gear collapse
35902,20180521X11944,ERA18FA149,2018-05-21,ACC,1.0,Airplane,Personal,TAYLORCRAFT,BC12,N,1.0,1.0,REC,SUBS,091,N94909,Commerce,GA,USA,034912N,0083226W,,Private,FATL,1.0,0.0,0.0,0.0,VMC,4.0,Uncontrolled Descent,Uncontrolled Descent,Collision with terr/obj (non-CFIT)
35903,20180522X93713,ERA18FA150,2018-05-22,ACC,1.0,Airplane,Personal,PIPER,PA28,N,1.0,1.0,REC,DEST,091,N6177W,Chesapeake,VA,USA,363927N,0762013W,CPK,CHESAPEAKE RGNL,FATL,1.0,0.0,0.0,0.0,IMC,1.0,Enroute,Enroute-Climb to cruise,Loss of control in flight
35904,20180522X13946,CEN18FA186,2018-05-22,ACC,1.0,Airplane,Personal,James Donald Baker,Zenith,Y,1.0,1.0,REC,DEST,091,N622DP,Bolivar,MO,USA,037360N,0932433W,M17,Bolivar Municipal,FATL,1.0,0.0,0.0,0.0,VMC,1.0,Initial Climb,Initial Climb,Loss of control in flight
35905,20180523X33728,WPR18LA145,2018-05-22,ACC,1.0,Glider,Personal,SPORTAVIA PUTZER,RF5B SPERBER,Y,1.0,1.0,REC,SUBS,091,N66GL,Lookout Pass,MT,USA,472722N,1154150W,,,MINR,0.0,0.0,0.0,0.0,VMC,3.0,Enroute,Enroute-Climb to cruise,Loss of lift
35906,20180523X45425,WPR18CA146,2018-05-22,ACC,1.0,Airplane,Aerial Application,AYRES CORPORATION,S2R G10,N,1.0,1.0,TP,SUBS,137,N32064,Marysville,CA,USA,391726N,1213156W,,,NONE,0.0,0.0,0.0,1.0,VMC,3.0,Landing,Landing,Landing gear collapse
35907,20180523X73947,ERA18FA152,2018-05-22,ACC,1.0,Airplane,Personal,CESSNA,140,N,1.0,1.0,REC,DEST,091,N89864,Daytona Beach,FL,USA,002956N,0081230W,7FL6,SPRUCE CREEK,FATL,1.0,1.0,1.0,0.0,VMC,2.0,Initial Climb,Initial Climb,Loss of engine power (partial)
35908,20180523X05505,CEN18LA189,2018-05-22,ACC,1.0,Airplane,Personal,M-SQUARED AIRCRAFT,SPRINT 1000,N,,,,SUBS,091,N138ZX,Gurdon,AR,USA,335523N,0093926W,,,SERS,0.0,2.0,2.0,0.0,VMC,1.0,Enroute,Enroute-Cruise,Loss of engine power (total)
35909,20180522X10901,GAA18CA293,2018-05-22,ACC,1.0,Airplane,Instructional,CESSNA,150,N,1.0,1.0,REC,SUBS,091,N5999T,Bemidgi,MN,USA,473039N,0094565W,BJI,BEMIDJI RGNL,NONE,0.0,0.0,0.0,1.0,VMC,2.0,Landing,Landing,Loss of control on ground
35910,20180524X81326,GAA18CA298,2018-05-23,ACC,1.0,Airplane,Personal,GARCIA BENIGNO,BABY ACE D,Y,1.0,1.0,REC,SUBS,091,N4207D,St. Johns,AZ,USA,034319N,1092240W,SJN,ST JOHNS INDUSTRIAL AIR PARK,NONE,0.0,0.0,0.0,1.0,VMC,3.0,Landing,Landing,Nose over/nose down
35911,20180524X45947,GAA18CA297,2018-05-23,ACC,1.0,Airplane,Personal,PIPER,PA22,N,1.0,1.0,REC,SUBS,091,N4913Z,Start,LA,USA,322718N,0914934W,PVT,Private,MINR,0.0,0.0,0.0,1.0,VMC,2.0,Landing,Landing,Nose over/nose down
35912,20180601X80116,GAA18CA343,2018-05-24,ACC,1.0,Airplane,Personal,AMERICAN,AA,N,1.0,1.0,REC,SUBS,091,N5787L,Port Orange,FL,USA,029427N,0008150W,7FL6,SPRUCE CREEK,SERS,0.0,1.0,1.0,0.0,VMC,4.0,Landing,Landing,Collision during takeoff/land
35913,20180524X22838,ANC18LA038,2018-05-24,ACC,1.0,Airplane,Personal,JAMES WIEBE,BELITE PIPPER,Y,1.0,1.0,REC,SUBS,091,N3748,Anchorage,AK,USA,611125N,1495810W,LHD,LAKE HOOD,MINR,0.0,0.0,0.0,0.0,VMC,1.0,Approach,Approach-VFR Go-Around,Fuel related
35914,20180524X40947,GAA18CA295,2018-05-24,ACC,1.0,Airplane,Personal,LUSCOMBE,8,N,1.0,1.0,REC,SUBS,091,N77922,Batavia,OH,USA,039442N,0841238W,I69,CLERMONT COUNTY,MINR,0.0,0.0,0.0,0.0,VMC,1.0,Standing,Standing-Engine(s) Start-up,Loss of control on ground
35915,20180525X81452,WPR18LA147,2018-05-25,ACC,1.0,Helicopter,Flight Test,BELL,UH 1H,N,1.0,1.0,TS,SUBS,091,N111DR,Olympia,WA,USA,465755N,1225337W,KOLM,Olympia Regional,SERS,0.0,2.0,2.0,0.0,VMC,1.0,Initial Climb,Initial Climb,Part(s) separation from AC
35916,20180527X00947,CEN18FA192,2018-05-25,ACC,1.0,Airplane,,BEECH,D17S,N,1.0,1.0,REC,SUBS,091,N79091,Santa Fe,NM,USA,351737N,1053455W,,,FATL,1.0,0.0,0.0,0.0,VMC,1.0,Enroute,Enroute-Cruise,Control flight into terr/obj
35917,20180606X84654,GAA18CA326,2018-05-26,ACC,1.0,Airplane,Personal,CESSNA,172,N,1.0,1.0,REC,SUBS,091,N789EP,Westminster,MD,USA,393639N,0077035W,DMW,CARROLL COUNTY RGNL/JACK B POA,NONE,0.0,0.0,0.0,1.0,VMC,1.0,Landing,Landing,Hard landing
35918,20180526X52220,WPR18LA148,2018-05-26,ACC,1.0,Airplane,Instructional,CESSNA,152,N,1.0,1.0,REC,SUBS,091,N152GB,Hillsboro,OR,USA,045331N,1225725W,HIO,PORTLAND-HILLSBORO,NONE,0.0,0.0,0.0,2.0,VMC,2.0,Approach,Approach-VFR Go-Around,Off-field or emergency landing
35919,20180529X65316,ERA18LA155,2018-05-26,ACC,1.0,Airplane,Personal,DEVRIES WM H,KITFOX SPORT,Y,,1.0,REC,SUBS,091,N47DV,Taghkanic,NY,USA,042918N,0734020W,,,NONE,0.0,0.0,0.0,2.0,VMC,3.0,Landing,Landing,Collision with terr/obj (non-CFIT)
35920,20180528X34948,CEN18LA205,2018-05-27,ACC,1.0,Airplane,Glider Tow,CESSNA,150L,N,1.0,1.0,REC,SUBS,091,N19366,Union,IL,USA,042915N,0883041W,55LL,Sky Soaring,SERS,0.0,1.0,1.0,0.0,VMC,3.0,Uncontrolled Descent,Uncontrolled Descent,Collision with terr/obj (non-CFIT)
35921,20180529X21025,GAA18CA305,2018-05-27,ACC,1.0,Glider,Personal,ZS DELTA-BIELSKO WROCLAW,SZD 36 A COBRA 15,N,,,,SUBS,091,N1075G,Hammond,IL,USA,394749N,0883530W,,,MINR,0.0,0.0,0.0,0.0,VMC,3.0,Landing,Landing-Landing Roll,Loss of control on ground
35922,20180529X70200,GAA18CA306,2018-05-27,ACC,1.0,Airplane,Personal,LITE FLIGHT,DRAGONFLY,N,1.0,1.0,REC,SUBS,091,N582DF,Mint Hill,NC,USA,035115N,0803625W,,,NONE,0.0,0.0,0.0,1.0,VMC,2.0,Maneuvering,Maneuvering,Collision with terr/obj (non-CFIT)
35923,20180529X72300,GAA18CA307,2018-05-27,ACC,1.0,Airplane,Personal,PIPER,PA28,N,1.0,1.0,REC,SUBS,091,N95410,Butler,KY,USA,384344N,0842342W,,,NONE,0.0,0.0,0.0,2.0,VMC,6.0,Landing,Landing,Part(s) separation from AC
35924,20180527X10948,GAA18CA325,2018-05-27,ACC,1.0,Powered parachute,Personal,COSENTINO GAREY A,PEGASUS,N,1.0,1.0,REC,SUBS,091,N339PG,Kingston,OK,USA,335244N,0964252W,,,MINR,0.0,0.0,0.0,1.0,VMC,1.0,Enroute,Enroute,Control flight into terr/obj
35925,20180529X14141,GAA18CA303,2018-05-27,ACC,1.0,Airplane,Personal,PIPER,PA18,N,1.0,1.0,REC,SUBS,091,N4018E,Kenai,AK,USA,602924N,0151146W,0AA7,KALIFONSKY MEADOWS,NONE,0.0,0.0,0.0,1.0,VMC,1.0,Landing,Landing-Landing Roll,Loss of control on ground
35926,20180529X41650,GAA18CA301,2018-05-27,ACC,1.0,Airplane,Personal,ELDRIDGE GEORGE,SKYSTAR KITFOX SER 7,Y,1.0,1.0,REC,SUBS,091,N103GE,Weippe,ID,USA,462045N,1155316W,,,NONE,0.0,0.0,0.0,1.0,VMC,4.0,Landing,Landing,Nose over/nose down
35927,20180527X02344,WPR18FA150,2018-05-27,ACC,1.0,Airplane,Personal,MORRISON MARVIN E JR,RV 6A,Y,1.0,1.0,REC,SUBS,091,N4269Y,Petaluma,CA,USA,381555N,1223642W,O69,Petaluma Municipal,FATL,2.0,0.0,0.0,0.0,VMC,2.0,Emergency Descent,Emergency Descent,Aerodynamic stall/spin
35928,20180527X80424,WPR18LA149,2018-05-27,ACC,1.0,Airplane,Personal,CESSNA,182,N,1.0,1.0,REC,SUBS,091,N5700B,Aberdeen,ID,USA,425842N,1124731W,,,NONE,0.0,0.0,0.0,2.0,VMC,1.0,Enroute,Enroute-Descent,Loss of engine power (partial)
35929,20180528X34326,CEN18LA195,2018-05-27,ACC,1.0,Airplane,Personal,CIRRUS DESIGN CORP,SR20,N,1.0,1.0,REC,SUBS,091,N67Y,Katy,TX,USA,294651N,0095572W,TME,Houston Executive Airport,MINR,0.0,0.0,0.0,0.0,VMC,2.0,Unknown broad phase,Takeoff,Loss of control in flight
35930,20180528X22530,CEN18FA193,2018-05-27,ACC,1.0,Airplane,Personal,BEECH,P35,N,1.0,1.0,REC,DEST,091,N263CE,Omaha,NE,USA,411143N,0096649W,MLE,Millard Airport,FATL,2.0,0.0,0.0,0.0,VMC,1.0,Unknown broad phase,Takeoff,Loss of control on ground
35931,20180528X33011,CEN18LA194,2018-05-27,ACC,1.0,Airplane,Aerial Application,AIR TRACTOR INC,AT 502B,N,1.0,1.0,TP,SUBS,137,N6180J,Qulin,MO,USA,363326N,0901217W,PVT,Private,NONE,0.0,0.0,0.0,1.0,VMC,1.0,Unknown broad phase,Takeoff,Runway excursion
35932,20180529X91121,CEN18LA197,2018-05-28,ACC,1.0,Airplane,Personal,FAIRCHILD(HOWARD),M 62C(PT-23A),N,1.0,1.0,REC,SUBS,091,N64176,Wichita,KS,USA,037396N,0097232W,71K,Westport,MINR,0.0,0.0,0.0,0.0,VMC,3.0,Approach,Approach-VFR Pattern Final,Attempted remediation/recovery
35933,20180530X35732,GAA18CA311,2018-05-28,ACC,1.0,Airplane,Personal,MAULE,M5,N,1.0,1.0,REC,SUBS,091,N5634Y,Lewiston,ID,USA,461834N,1165752W,PVT,PVT,MINR,0.0,0.0,0.0,0.0,VMC,2.0,Landing,Landing,Loss of control in flight
35934,20180528X35424,CEN18LA199,2018-05-28,ACC,1.0,Airplane,Personal,AERONCA,58B,N,1.0,1.0,REC,SUBS,091,N47252,Tekamah,NE,USA,041467N,0961429W,,,SERS,0.0,2.0,2.0,0.0,VMC,3.0,Landing,Landing,Collision with terr/obj (non-CFIT)
35935,20180529X32308,GAA18CA342,2018-05-28,ACC,1.0,Airplane,Personal,BEECH,D35,N,1.0,1.0,REC,SUBS,091,N2167D,Corona,CA,USA,335352N,0117362W,AJO,CORONA MUNI,NONE,0.0,0.0,0.0,2.0,VMC,1.0,Landing,Landing,Miscellaneous/other
35936,20180527X22946,WPR18LA151,2018-05-28,ACC,1.0,Airplane,Personal,CESSNA,150M,N,1.0,1.0,REC,SUBS,091,N6AF,Bainbridge Island,WA,USA,474326N,1223238W,,,FATL,1.0,1.0,1.0,0.0,VMC,2.0,Enroute,Enroute-Descent,Control flight into terr/obj
35937,20180529X42913,GAA18CA302,2018-05-28,ACC,1.0,Airplane,Personal,TAYLORCRAFT AVIATION CORP.,F21,N,1.0,1.0,REC,SUBS,091,N2004U,Payette,ID,USA,044540N,1165413W,S75,PAYETTE MUNI,NONE,0.0,0.0,0.0,1.0,VMC,4.0,Landing,Unknown specific phase,Nose over/nose down
35938,20180529X73931,GAA18CA308,2018-05-28,ACC,1.0,Airplane,Personal,CIRRUS DESIGN CORP,SR22,N,1.0,1.0,REC,SUBS,091,N269DW,Cedar Key,FL,USA,002983N,0008332W,CDK,GEORGE T LEWIS,NONE,0.0,0.0,0.0,2.0,VMC,1.0,Initial Climb,Initial Climb,Birdstrike
35939,20180529X40600,ANC18LA039,2018-05-28,ACC,1.0,Airplane,Personal,CESSNA,T182T,N,,1.0,REC,SUBS,091,N68AX,Yerington,NV,USA,039020N,0119924W,O43,YERINGTON MUNI,NONE,0.0,0.0,0.0,2.0,VMC,3.0,Landing,Landing-Landing Roll,Part(s) separation from AC
35940,20180531X71628,GAA18CA315,2018-05-28,ACC,1.0,Airplane,Personal,JIM GREEN,CCX,Y,1.0,1.0,REC,SUBS,091,N18JG,Couer D'Alene,ID,USA,474628N,1164910W,COE,COEUR D'ALENE - PAPPY BOYINGTO,NONE,0.0,0.0,0.0,2.0,VMC,1.0,Landing,Landing-Flare/Touchdown,Loss of control on ground
35941,20180604X03447,GAA18CA317,2018-05-28,ACC,1.0,Airplane,Personal,AERONCA,7AC,N,1.0,1.0,REC,SUBS,091,N84163,Vinton,IA,USA,042137N,0092133W,VTI,VINTON VETERANS MEMORIAL ARPK,NONE,0.0,0.0,0.0,2.0,VMC,4.0,Landing,Landing-Landing Roll,Runway excursion
35942,20180531X41134,GAA18CA348,2018-05-29,ACC,1.0,Airplane,Personal,CESSNA,172,N,1.0,1.0,REC,SUBS,091,N497SJ,Orlando,FL,USA,281727N,0812614W,ISM,KISSIMMEE GATEWAY,NONE,0.0,0.0,0.0,3.0,VMC,1.0,Landing,Landing,Abnormal runway contact
35943,20180529X63351,WPR18LA152,2018-05-29,ACC,1.0,Helicopter,External Load,MCDONNELL DOUGLAS HELI CO,369FF,N,,1.0,TS,SUBS,133,N975BW,Wikieup,AZ,USA,344426N,1133614W,,,NONE,0.0,0.0,0.0,2.0,VMC,2.0,Post-Impact,Post-Impact,Part(s) separation from AC
35944,20180621X95155,WPR18LA175,2018-05-29,ACC,1.0,Airplane,Personal,CESSNA,P210N,N,,1.0,REC,SUBS,091,N7546K,Lewiston,ID,USA,462224N,0117117W,LWS,LEWISTON-NEZ PERCE COUNTY,NONE,0.0,0.0,0.0,1.0,VMC,1.0,Enroute,Enroute-Cruise,Sys/Comp malf/fail (non-power)
35945,20180529X84211,ERA18LA176,2018-05-29,ACC,1.0,Airplane,Personal,CESSNA,337,N,2.0,2.0,REC,SUBS,091,N86507,Atlanta,GA,USA,335232N,0084187W,PDK,Dekalb-Peachtree,NONE,0.0,0.0,0.0,2.0,VMC,2.0,Landing,Landing,Sys/Comp malf/fail (non-power)
35946,20180530X04812,CEN18LA206,2018-05-29,ACC,1.0,Powered parachute,Personal,HUGHES AERO CORP,"PREDATOR ""C""",N,1.0,1.0,REC,MINR,091,N369SL,Copemish,MI,USA,443033N,0855026W,PVT,Private Airstrip,SERS,0.0,2.0,2.0,0.0,VMC,1.0,Unknown broad phase,Takeoff-Rejected Takeoff,Collision during takeoff/land
35947,20180529X02415,CEN18LA200,2018-05-29,ACC,1.0,Airplane,Personal,IRLBECK THOMAS H,RV 8,Y,1.0,1.0,REC,SUBS,091,N214FF,Somerset,WI,USA,045830N,0092429W,,,NONE,0.0,0.0,0.0,2.0,VMC,1.0,Enroute,Enroute,Loss of engine power (total)
35948,20180530X05032,GAA18CA314,2018-05-30,ACC,1.0,Glider,Personal,SCHLEICHER,ASW,N,,,,SUBS,091,N428US,Nephi,UT,USA,394242N,1115330W,U14,NEPHI MUNI,NONE,0.0,0.0,0.0,1.0,VMC,3.0,Landing,Landing,Off-field or emergency landing
35949,20180530X60239,GAA18CA310,2018-05-30,ACC,1.0,Airplane,Personal,CESSNA,180,N,1.0,1.0,REC,SUBS,091,N2716X,Kake,AK,USA,565752N,1335457W,AFE,KAKE,NONE,0.0,0.0,0.0,1.0,VMC,1.0,Taxi,Taxi-from Runway,Loss of control on ground
35950,20180530X05847,CEN18FA201,2018-05-30,ACC,1.0,Airplane,Aerial Application,AYRES CORPORATION,S2R,N,1.0,1.0,TP,DEST,137,N2249B,El Reno,OK,USA,353642N,0975224W,,,FATL,1.0,0.0,0.0,0.0,VMC,1.0,Maneuvering,Maneuvering-Low-alt flying,Collision with terr/obj (non-CFIT)
35951,20180531X21710,GAA18CA313,2018-05-30,ACC,1.0,Airplane,Personal,CESSNA,172,N,1.0,1.0,REC,SUBS,091,N780JA,Payson,AZ,USA,341527N,1112011W,PAN,PAYSON,NONE,0.0,0.0,0.0,3.0,VMC,3.0,Landing,Landing,Landing gear collapse
35952,20180530X05641,GAA18CA312,2018-05-30,ACC,1.0,Airplane,Personal,PIPER,PA 46,N,1.0,1.0,REC,SUBS,091,N148ME,Prescott,AZ,USA,342026N,1121739W,PRC,Ernest A Love Field,NONE,0.0,0.0,0.0,3.0,VMC,6.0,Landing,Landing,Roll over
35953,20180530X44625,WPR18LA156,2018-05-30,ACC,1.0,Airplane,Personal,BEECH,A36,N,1.0,1.0,REC,SUBS,091,N191HL,Tonopah,NV,USA,038439N,0117232W,TPH,TONOPAH,MINR,0.0,0.0,0.0,0.0,VMC,1.0,Enroute,Enroute-Climb to cruise,Miscellaneous/other
35954,20180530X50125,WPR18FA155,2018-05-30,ACC,1.0,Airplane,,NORTH AMERICAN,SNJ 2,N,1.0,1.0,REC,DEST,091,N62382,Melville,NY,USA,040466N,0732325W,FRG,REPUBLIC,FATL,1.0,0.0,0.0,0.0,VMC,1.0,Initial Climb,Initial Climb,Loss of control in flight
35955,20180604X94939,CEN18LA211,2018-05-31,ACC,1.0,Airplane,Aerial Application,THRUSH AIRCRAFT INC,S2R-H80,N,,1.0,TP,SUBS,137,N6215P,Parkin,AR,USA,351436N,0903414W,PVT,Private,NONE,0.0,0.0,0.0,1.0,VMC,2.0,Unknown broad phase,Takeoff,Loss of control on ground
35956,20180601X04045,GAA18CA330,2018-05-31,ACC,1.0,Airplane,Personal,SORENSEN DANNY S,BF9 2,Y,1.0,1.0,REC,SUBS,091,N81973,Evanston,WY,USA,411515N,1105959W,,,NONE,0.0,0.0,0.0,1.0,VMC,6.0,Landing,Landing,Nose over/nose down
35957,20180604X00158,CEN18LA209,2018-06-01,ACC,1.0,Airplane,Flight Test,LUSCOMBE,8A,N,1.0,1.0,REC,SUBS,091,N72066,Longview,TX,USA,032315N,0944123W,3TS0,East Side Airport,SERS,0.0,1.0,1.0,1.0,VMC,4.0,Landing,Landing,Nose over/nose down
35958,20180531X14518,CEN18FA204,2018-06-01,ACC,1.0,Airplane,Personal,CIRRUS,SR22,N,1.0,1.0,REC,DEST,091,N670SR,Midland,TX,USA,003100N,0010200W,KMAF,Midland International,FATL,2.0,0.0,0.0,0.0,VMC,1.0,Initial Climb,Initial Climb,Loss of control in flight
35959,20180601X62529,ANC18LA043,2018-06-01,ACC,1.0,Airplane,Personal,CESSNA,210,N,1.0,1.0,REC,SUBS,091,N9410M,Ramona,CA,USA,033219N,1165438W,RNM,RAMONA,NONE,0.0,0.0,0.0,2.0,VMC,3.0,Approach,Approach,Sys/Comp malf/fail (non-power)
35960,20180604X11559,GAA18CA321,2018-06-01,ACC,1.0,Airplane,,DEHAVILLAND,BEAVER DHC 2,N,1.0,1.0,REC,SUBS,135,N203KL,Ketchikan,AK,USA,055131N,0132141W,,,MINR,0.0,0.0,0.0,1.0,VMC,1.0,Landing,Landing-Landing Roll,Other weather encounter
35961,20180614X24115,GAA18CA349,2018-06-01,ACC,1.0,Airplane,Personal,BEECH,F33A,N,1.0,1.0,REC,SUBS,091,N5554X,Martinsville,NC,USA,363751N,0008016W,MTV,BLUE RIDGE,NONE,0.0,0.0,0.0,2.0,VMC,1.0,Unknown broad phase,Takeoff,Runway incursion animal
35962,20180602X95130,ERA18LA157,2018-06-02,ACC,1.0,Airplane,Personal,PIPER,PA 31,N,2.0,2.0,REC,DEST,091,N41173,Amagansett,NY,USA,403419N,0072429W,,,FATL,4.0,0.0,0.0,0.0,IMC,2.0,Enroute,Enroute-Descent,Loss of control in flight
35963,20180604X12629,GAA18CA320,2018-06-02,ACC,1.0,Airplane,Personal,PIPER,PA 12,N,1.0,1.0,REC,SUBS,091,N3937M,Nulato,AK,USA,006500N,0159250W,,,NONE,0.0,0.0,0.0,2.0,VMC,2.0,Landing,Unknown specific phase,Attempted remediation/recovery
35964,20180604X12746,ANC18LA040,2018-06-02,ACC,1.0,Airplane,Personal,PIPER,PA 18-150,N,1.0,1.0,REC,SUBS,091,N624MW,Wasilla,AK,USA,612936N,1494211W,55AK,LAWRENCE AIRSTRIP,SERS,0.0,1.0,1.0,0.0,VMC,2.0,Emergency Descent,Emergency Descent,Collision with terr/obj (non-CFIT)
35965,20180602X62747,WPR18LA163,2018-06-02,ACC,1.0,Weight shift,Air Race/Show,NORTH WING,Pulse,Y,0.0,,,SUBS,091,N62073,Mountain Home,ID,USA,043230N,1155218W,MUO,MOUNTAIN HOME AFB,FATL,1.0,0.0,0.0,0.0,VMC,1.0,Maneuvering,Maneuvering-Low-alt flying,Other weather encounter
35966,20180602X42328,GAA18CA323,2018-06-02,ACC,1.0,Airplane,Instructional,CESSNA,172,N,1.0,1.0,REC,SUBS,091,N1305B,Fuquay Varina,NC,USA,035378N,0784158W,5W5,TRIPLE W,NONE,0.0,0.0,0.0,2.0,VMC,1.0,Taxi,Taxi-from Runway,Miscellaneous/other
35967,20180603X31024,ERA18LA158,2018-06-03,ACC,1.0,Airplane,Personal,BELLANCA,7ECA,N,1.0,1.0,REC,SUBS,091,N8698,Warsaw,KY,USA,384733N,0844629W,PVT,Private unnamed airport,NONE,0.0,0.0,0.0,1.0,VMC,3.0,Prior to flight,Prior to flight,Preflight or dispatch event
35968,20180604X20134,CEN18LA207,2018-06-03,ACC,1.0,Airplane,Personal,CESSNA,T210,N,1.0,1.0,REC,SUBS,091,N66ML,Clovis,NM,USA,353022N,1031011W,CVN,Clovis,NONE,0.0,0.0,0.0,1.0,VMC,3.0,Emergency Descent,Emergency Descent,Control flight into terr/obj
35969,20180603X14100,GAA18CA337,2018-06-03,ACC,1.0,Airplane,Personal,CESSNA,180,N,1.0,1.0,REC,SUBS,091,N67WW,Kanab,UT,USA,037038N,1123153W,KNB,KANAB MUNI,NONE,0.0,0.0,0.0,1.0,VMC,1.0,Landing,Landing-Landing Roll,Loss of control on ground
35970,20180603X15352,GAA18CA319,2018-06-03,ACC,,,,,,,,,,,,,San Diego,CA,USA,324844N,0117753W,MYF,MONTGOMERY-GIBBS EXECUTIVE,MINR,0.0,0.0,0.0,2.0,VMC,,,,
35971,20180605X00753,GAA18CA324,2018-06-04,ACC,1.0,Airplane,Instructional,PIPER,PA 22,N,1.0,1.0,REC,SUBS,091,N7257D,Talkeetna,AK,USA,622548N,1501424W,,,NONE,0.0,0.0,0.0,2.0,VMC,2.0,Landing,Landing-Flare/Touchdown,Hard landing
