ev_id,Aircraft_Key,eng_no,eng_type,eng_mfgr,eng_model,power_units,hp_or_lbs,lchg_userid,lchg_date,carb_fuel_injection,propeller_type,propeller_make,propeller_model,eng_time_total,eng_time_last_insp,eng_time_overhaul
"20210720103514",1,1,"REC","Continental","C-145",145,"HP","broda","11/04/22 18:00:06","CARB","FIXP",,,1210,70,1210
"20210720103515",1,1,"REC","Jabiru","3300A",120,,"coln","06/22/22 18:00:05","CARB","FIXP","Sensenich",,0,60,0
"20210720103516",1,1,"REC","Lycoming","O320-A2B",160,"HP","coln","02/08/22 19:00:15","CARB","FIXP","McCauley","1A175/GM8244",1865,55,89
"20210720103517",1,1,"REC","CONT MOTOR","O-300 D",145,"HP","coln","12/06/22 19:00:07","CARB","FIXP","McCauley","DM7651",0,65,1225
"20210720103518",1,1,"REC","Lycoming","O-320",160,"HP","coln","02/18/22 19:00:17","CARB","FIXP","Whirlwind","GA200L-616-H",214,45,0
"20210721103523",1,1,"REC","P & W","R-985-AN-14B",450,"HP","coln","02/08/22 19:00:15","CARB",,"Hamilton Standard","22D30-277",0,137,2211
"20210723103526",1,1,"TF","Pratt & Whitney Canada","PW545A",3804,"LBS","coln","05/25/22 18:00:05","FINJ",,,,5574,607,607
"20210723103526",1,2,"TF","Pratt & Whitney Canada","PW545A",3804,"LBS","coln","05/25/22 18:00:05","FINJ",,,,5574,607,607
"20210723103527",1,1,"REC","CONT MOTOR","O-470 SERIES",230,"HP","coln","02/18/22 19:00:17",,,,,0,0,0
"20210723103528",1,1,"REC","Lycoming","O-320 SER",150,"HP","coln","09/20/21 18:30:17","CARB","FIXP",,,570,13,570
"20210723103529",1,1,"REC","Pratt & Whitney ","R-985 Series",450,"HP","coln","09/20/21 18:30:15","CARB","CONP","Hamilton Standard","2D30-245/6101A-12",350,40,350
"20210723103530",1,1,"REC","CONT MOTOR","IO 550 B",300,"HP","coln","02/08/22 19:00:16","FINJ","CONP","Hartzell","PHCC3YF",2330,0,360
"20210725103534",1,1,"TP","Rolls Royce/Allison","250-B17B",400,"HP","eckd","07/06/22 19:15:14","FINJ","CONP","Hartzell","HC-B3TF-7A",0,0,0
"20210725103536",1,1,"REC","CONT MOTOR","0-200A",100,"HP","kaij","07/12/22 18:00:12","CARB","FIXP","McCauley",,4476,0,0
"20210726103537",1,1,"TF","CFM INTL","CFM56-5B3/3",32000,"LBS","warl","07/19/22 18:00:16",,,,,0,0,0
"20210726103537",1,2,"TF","CFM INTL","CFM56-5B3/3",32000,"LBS","warl","07/19/22 18:00:16",,,,,0,0,0
"20210726103541",1,1,"REC","Superior Air Parts","XP-IO-360-B1A",180,"HP","coln","08/12/22 18:00:36","FINJ","CONP","Hartzell","HC-C2YR-1BFP/F7497",1472,0,63
"20210726103541",2,2,"REC","Barrett Precision Engines","IO-360-X",210,"HP","coln","08/12/22 18:00:36","FINJ","CONP","Whirlwind","200RV",1200,0,1200
"20210726103548",1,1,"REC","Lycoming","O-360-A1A",180,"HP","coln","05/17/22 13:32:30","CARB","FIXP","Sensenich",,1161,3,0
"20210726103549",1,1,"REC","Continental","GTSIO-520-C",,,"coln","02/18/22 19:00:18","FINJ",,,,0,0,0
"20210726103552",1,1,"REC","LYCOMING","O-320 SERIES",160,"HP","coln","01/27/22 19:00:07","CARB","CONP","McCauley","1A175/GM82/44",14116,293,381
"20210727103556",1,1,"REC","Lycoming","IO-360-L2A",160,"HP","coln","05/17/22 13:32:31","FINJ","FIXP","McCauley","1C235/LFA7570",3854,85,114
"20210727103558",1,1,"REC","Lycoming","O-320-B2B",150,"HP","coln","01/19/23 19:00:08","CARB",,,,3588,432,11
"20210727103559",1,1,"REC","CONT MOTOR","O-200",65,"HP","coln","12/06/22 19:00:07","CARB",,"Sensenich",,257,0,0
"20210727103560",1,1,"REC","Lycoming","IO-540-AE1A5",375,"HP","broda","03/14/22 12:24:39","FINJ",,,,0,0,0
"20210727103561",1,1,"REC","Lycoming","IO-360-L2A",,,"coln","05/17/22 13:32:32","CARB","FIXP","McCauley","1A170 / JHA7660",0,0,0
"20210727103562",1,1,"REC","Lycoming","O-320-E2G",,,"coln","02/24/23 19:00:07","CARB","FIXP","Hertzler","65X80P 205",0,0,0
"20210727103564",1,1,"REC","LYCOMING","0-320 SERIES",180,"HP","broda","04/12/23 18:00:00","CARB",,,,0,0,0
"20210727103566",1,1,"REC","Franklin","6A4-150-B3",150,"HP","coln","11/16/21 19:00:17","CARB","FIXP","McCauley","1A170",2330,7,830
"20210728103569",1,1,"REC","Continental","TSIO-520 SER",300,"HP","coln","02/24/23 19:00:08",,"CONP","McCauley","D3A34C401-C/G90DFA-4",12676,92,7078
"20210728103570",1,1,"REC","Rotaqx","912S3",100,,"coln","05/17/22 13:32:33","CARB","CONP","MT-Prop","MTV-21-A-C-F/CF 178-05",709,30,0
"20210728103570",1,2,"REC","Rotaqx","912S3",100,,"coln","05/17/22 13:32:33","CARB","CONP","MT-Prop","MTV-21-A-C-F/CF 178-05",715,30,0
"20210728103571",1,1,"REC","Rotax","912ULS",100,"HP","coln","09/29/21 16:46:44","CARB",,"DUC","Flash 3",95,1,95
"20210728103577",1,1,"REC","Lycoming","HIO-360-C1A",205,,"coln","09/20/21 18:30:13","CARB",,,,3907,5,130
"20210728103578",1,1,"REC","Lycoming","O-320-O2D",150,"HP","coln","05/17/22 13:32:35","CARB","FIXP","McCauley","1C160/DTM7553",7866,14,1939
"20210729103580",1,1,"REC","Continental","O-200-A",100,"HP","coln","02/18/22 19:00:18","CARB","FIXP","McCauley","1A100",3793,2,724
"20210729103581",1,1,"REC","Teledyne Continental Motor","TSIO-550-B(1)",350,"HP","cort","12/06/22 19:00:07","FINJ",,"Hartzell",,0,0,0
"20210729103583",1,1,"REC","Lycoming","O-320",150,"HP","coln","02/08/22 19:00:17","CARB","FIXP",,,4254,39,2095
"20210729103584",1,1,"REC","Continental Motors","TSIO-360-EB",200,"HP","coln","09/20/21 18:30:12","FINJ","CONP","MT","MTV-AZ-D-C-F",0,0,0
"20210729103584",1,2,"REC","Continental Motors","LTSIO-360-EB",200,"HP","coln","09/20/21 18:30:12","FINJ","CONP","MT","MTV-AZ-D-C-F",0,0,0
"20210729103586",1,1,"REC","VOLKSWAGEN","1835 1700 CC",80,"HP","coln","02/08/22 19:00:18","CARB","FIXP","HEGY","52X44 WOOD ",3,3,3
"20210730103588",1,1,"REC","Yamaha","Vector Snowmo",120,"HP","coln","09/29/21 16:46:52","CARB",,"Luga","69R",107,9,10
"20210730103589",1,1,"REC","Lycoming","680",,,"coln","08/12/22 18:00:37","CARB",,,,0,0,0
"20210730103592",1,1,"REC","CONT MOTOR","O-200 SERIES",100,"HP","coln","02/24/23 19:00:08",,,,,0,0,0
"20210730103593",1,1,"REC","Rotax",,81,"HP","coln","11/16/21 19:00:18","CARB",,"Warp Drive",,0,8,0
"20210731103599",1,1,"REC","Continental","C90-8",90,"HP","coln","04/26/23 18:00:03","CARB","FIXP","McCauley","CM7150",2093,0,0
"20210802103604",1,1,"REC","CONT MOTOR","IO 520 SERIES",285,"HP","coln","04/20/22 18:00:05","FINJ","CONP","MCCAULEY","D3A346401-6",146003,661,8624
"20210802103606",1,1,"TS","Rolls Royce","RR3300",270,"HP","coln","02/08/22 19:00:19","FINJ",,,,0,0,0
"20210802103607",1,1,"REC","Lycoming","IO-540-AE1AS",260,"HP","coln","02/08/22 19:00:19","FINJ",,,,2213,0,13
"20210802103608",1,1,"REC","Lycoming Engines","O-360-F2A",160,"HP","coln","04/19/23 18:00:03","CARB","FIXP","Sensenich","74DM6-0-60",6793,57,837
"20210803103609",1,1,"REC","Lycoming","IO-360-L2A",180,"HP","coln","05/17/22 13:32:36","FINJ","CONP","McCauley","1A170E/JHA7660",141,59,0
"20210803103610",1,1,"REC","Continental","IO-470N",260,"HP","coln","05/17/22 13:32:37","FINJ","CONP","McCauley","2A36C23EG",2014,22,499
"20210803103614",1,1,"REC","Lycoming","IO-360-L2A",180,"HP","coln","05/17/22 13:32:38","CARB","FIXP","McCauley","IAI70E JHA 7660",0,52,209
"20210803103616",1,1,"REC","FRANKLIN","6A4150 SERIES",150,"HP","coln","02/02/23 19:00:05",,,,,0,0,0
"20210803103618",1,1,"REC","Continental","IO-550-LGB",300,"HP","coln","05/17/22 13:32:39","FINJ",,"McCauley","D3A34C402-C/G90-DFA-10",4979,27,117
"20210803103619",1,1,"REC","Continental Motors","O-200A",100,"HP","coln","02/08/22 19:00:19","CARB","FIXP","McCauley","1A9DCF35",605,53,0
"20210803103621",1,1,,,,,,"eckd","02/24/23 19:00:08",,,,,0,0,0
"20210803103621",1,2,,,,,,"eckd","02/24/23 19:00:08",,,,,0,0,0
"20210803103621",1,3,,,,,,"eckd","02/24/23 19:00:08",,,,,0,0,0
"20210803103621",1,4,"REC","Lycoming","IO-360-L2A",,,"eckd","02/24/23 19:00:08","FINJ",,,,0,0,0
"20210803103622",1,1,"REC","Continental Motors","O470L",230,,"coln","09/20/21 18:30:10","CARB","CONP",,,734,734,740
"20210804103624",1,1,"REC","Lycoming","O-540-F1B5",260,"HP","diad","11/16/21 19:00:18","CARB",,,,1973,187,0
"20210804103626",1,1,"REC","Lycoming Engines","O-360-EXP",180,"HP","mats","02/24/23 19:00:09","CARB","FIXP","Hertzler","Silver Bullet",854,20,296
"20210804103627",1,1,"REC","Pratt & Whitney","R1340-AN-1",,,"broda","03/25/22 18:00:03",,,,,315,2,315
"20210804103628",1,1,"REC","Lycoming","O-360-A4M",180,"HP","coln","12/14/22 19:00:05","CARB","FIXP","Sensenich","76EM8SL4-0-62",4036,90,2010
"20210804103629",1,1,"TP","Pratt & Whitney","PT6A-60A",,,"coln","04/20/22 18:00:05",,"CONP",,,0,0,0
"20210804103632",1,1,"REC","P&W","R1340 SERIES",600,"HP","pays","03/29/23 18:00:03",,,,,0,0,0
"20210805103633",1,1,"TS","Allison","250-C20",315,"HP","coln","08/12/22 18:00:38",,,,,0,0,0
"20210805103634",1,1,"TP","Pratt & Whitney","PT-6A-65AG",1350,"HP","coln","01/19/23 19:00:08","FINJ","CONP","Hartzell","HC-B5MP-3F",1200,0,0
"20210805103645",1,1,"REC","Continental","IO-540-AB1A5",230,"HP","coln","12/06/22 19:00:08","FINJ",,,,5476,437,437
"20210806103647",1,1,"REC","Pratt & Whitney","R-985-AN-14B",400,"HP","coln","09/21/22 18:00:13","CARB","CONP","Hartzell","HC-B3R30-4E",9811,51,1058
"20210806103648",1,1,"REC","Continental","A-65-8",65,,"coln","12/07/22 19:00:06","CARB","FIXP","Sensenich","M76AK 7442",0,0,931
"20210806103649",1,1,"REC","Continental","C-85-12F",85,"HP","coln","09/20/21 18:30:08","CARB","FIXP","McCauley","1A90 CF7048",3252,3,855
"20210807103650",1,1,"REC","CONT MOTOR","C145-2",145,"HP","coln","09/20/21 18:30:07","CARB","FIXP","McCauley","1C172",2539,17,59
"20210807103651",1,1,"REC","LYCOMING","TI0-540-AF1B",310,"HP","broda","04/03/23 12:55:31","FINJ","CONP","McCauley","B3D32C417 ",0,0,0
"20210809103654",1,1,"TP","Pratt & Whitney Canada","PT6A-34AG",750,"HP","coln","10/19/21 18:00:22",,"CONP","Hartzell ","BHC-B3TN3",5052,404,0
"20210809103657",1,1,"REC","Subaru","EJ-22",,,"coln","01/19/23 19:00:09","CARB",,"Warp Drive",,0,0,0
"20210809103661",1,1,"REC","Continental","O-300",150,"HP","diad","11/16/21 19:00:19","CARB","FIXP","McCauley","1C172",1081,6,1081
"20210809103663",1,1,"REC","CONT MOTOR","O-200-D",100,"HP","coln","05/25/22 18:00:05","CARB","FIXP","McCauley","1L100 / LSA 6754",0,0,0
"20210810103664",1,1,"REC","Lycoming Engines","O-320 Series",150,"HP","coln","10/20/21 18:00:22","CARB","CONP","Hartzell Propeller","Unknown",4000,0,1850
"20210810103665",1,1,"REC","Continental","TSIO-360",,,"broda","10/26/22 12:50:36","FINJ",,,,0,0,0
"20210810103665",1,2,"REC","Continental","TSIO-360",,,"broda","10/26/22 12:50:36","FINJ",,,,0,0,0
"20210810103666",1,1,"REC","Continental ","O-200A",100,"HP","coln","08/12/22 18:00:40","CARB",,,,0,0,0
"20210810103667",1,1,"TP","Honeywell","TPE331-6-252M",840,"HP","coln","01/25/23 19:00:04",,,,,0,0,0
"20210810103668",1,1,"TP","Pratt and Whitney","PT6A-67AG",,,"coln","02/08/22 19:00:20","FINJ",,"Hartzell","HC- B5M",0,0,0
"20210810103669",1,1,"REC","Continental","IO-550B",300,"HP","coln","05/17/22 13:32:40","FINJ","CONP","McCauley","3A32C76-S/SB2NB-2",54,54,54
"20210810103670",1,1,"REC","LYCOMING","0-320 SERIES",180,"HP","coln","09/20/21 18:30:05",,,,,0,0,0
"20210810103671",1,1,"REC","Lycoming","O-320-D2J",160,"HP","coln","05/25/22 18:00:06","CARB","FIXP","McCauley","1C160/DTM7557",0,84,2377
"20210810103673",1,1,"REC","LYCOMING","O-360-A1A",180,"HP","coln","06/22/22 18:00:06","CARB",,"Hartzell",,0,0,0
"20210811103675",1,1,"REC","Lycoming","LIO-360-M1A",180,"HP","coln","12/07/22 19:00:06","FINJ","CONP","MT","MTV-12-B-C-F",2942,2,2942
"20210811103675",1,2,"REC","Lycoming","LIO-360-M1A",180,"HP","coln","12/07/22 19:00:06","FINJ","CONP","MT","MTV-12-B-C-F",4967,2,2844
"20210811103680",1,1,"REC","Rotax","912 ULS",100,"HP","coln","02/18/22 19:00:19","CARB","FIXP","Kiev","183",3278,0,0
"20210811103682",1,1,"REC","Lycoming","IO-540",245,"HP","coln","03/01/23 19:00:02","FINJ",,,,70,0,0
"20210811103684",1,1,"REC","ROTAX","912",80,"HP","broda","03/25/22 18:00:04","CARB",,"Warp Drive","WPHPL3",911,26,0
"20210811103685",1,1,"REC","Continental","IO-520-A",,,"coln","04/05/23 18:00:12","FINJ",,,,0,0,0
"20210811103686",1,1,"REC","Lycoming","CC3631",186,,"coln","09/29/21 16:47:01","FINJ",,"Hartzell","83"" HC-C2YR-1i",595,0,0
"20210812103692",1,1,"REC","Continental","IO-470 SER",260,"HP","coln","05/25/22 18:00:06","FINJ",,,,0,0,0
"20210813103693",1,1,"REC","LYCOMING","O-235 SERIES",115,"HP","eckd","03/16/23 18:00:05","CARB","FIXP",,,6533,146,3800
"20210816103699",1,1,"REC","ROTAX","912ULS SERIES",99,"HP","coln","02/08/22 19:00:20","CARB","GRND","Sensenich","3B0R5/R86C",1437,51,0
"20210816103700",1,1,"REC","Curtis Wright","R-1820-86",1425,"HP","coln","01/19/23 19:00:09","CARB","CONP","Hamilton Standard","43D50-313",0,49,886
"20210816103701",1,1,"REC","Lycoming","O-320",140,"HP","coln","09/20/21 18:30:04","CARB","FIXP","Sensenitch","74DM6-0-58",0,0,0
"20210816103702",1,1,"REC","Lycoming","O-360-J2A",145,,"coln","12/20/22 19:00:06","CARB",,,,250,37,250
"20210816103703",1,1,"REC","Continental Motors","470-R",230,"HP","coln","02/24/23 19:00:09","CARB","CONP","McCauley",,0,100,1230
"20210816103705",1,1,"REC","CONT MOTOR","0-200 SERIES",100,"HP","coln","02/08/22 19:00:21",,,,,0,0,0
"20210816103708",1,1,"REC","LYCOMING","IO-360-A1B6D",200,"HP","coln","02/24/23 19:00:09","FINJ","CONP","McCauley","B2D34C207",1355,8,0
"20210816103709",1,1,"REC","AEROSPORT","O-375-L4A",180,"HP","coln","04/20/22 18:00:06","CARB","GRND","Whirl Wind","GA 200L-80",584,0,584
"20210817103710",1,1,"REC","LYCOMING","O-360-A2A",115,"HP","coln","04/20/22 18:00:06","CARB","FIXP","McCauley","IA-200",121,12,121
"20210817103711",1,1,"REC","LYCOMING","O-320-A2B",180,"HP","coln","04/20/22 18:00:06","CARB","FIXP","McMauley","G-M8242",494,0,494
"20210817103716",1,1,"REC","CONT MOTOR","0-300 SER",145,"HP","coln","02/18/22 19:00:20","CARB","FIXP","McCauley","16172-EM7653",3154,74,1703
"20210817103718",1,1,"REC","Rotax","914",115,"HP","eckd","03/22/23 18:00:06","CARB","CONP","Whirlwind","100-1",1000,412,0
"20210817103719",1,1,"TP","Pratt & Whitney","PT6A-140",867,"HP","broda","04/26/23 18:00:03","FINJ","CONP","Hartzell","HC-B3MN-3",4956,22,4956
"20210817103720",1,1,"REC","Lycoming","IO-360-A1A",200,"HP","coln","02/18/22 19:00:21","FINJ","CONP","Hartzell","HC-C2YK-1BF",4184,83,1166
"20210819103726",1,1,"REC","LYCOMING","I0360 SER",180,"HP","coln","05/25/22 18:00:06","FINJ","FIXP","McCauley",,2504,0,2668
"20210819103727",1,1,"REC","Continental Motors","O-200-A",100,,"coln","10/20/21 18:00:23","CARB","FIXP","McCauley","CF 7148",2328,44,961
"20210819103728",1,1,"REC","Rotorway","RI162F",150,"HP","coln","05/25/22 18:00:07","FINJ",,,,235,26,70
"20210819103729",1,1,"REC","Rotax","914UL",115,"HP","coln","03/29/23 18:00:03","CARB","GRND","Airmaster / Whirlwind ","420",429,3,0
"20210820103733",1,1,"TP","Pratt & Whitney Canada","PT6A-64",700,"HP","coln","03/22/23 18:00:07","FINJ","CONP","MT Propeller","MTV-27-1-E",2624,0,0
"20210821103734",1,1,"REC","Continental Motors","A65-8",65,"HP","coln","08/12/22 18:00:41","CARB","FIXP","McCauley ","CM 7142",0,2,812
"20210821103735",1,1,"REC","Lycoming","IO-540-AE1A5",245,"HP","coln","02/08/22 19:00:22","FINJ",,,,0,0,0
"20210822103737",2,1,"REC","LYCOMING","O-320 SERIES",180,"HP","coln","12/20/22 19:00:06","CARB","FIXP","McCauley","8241",2203,50,398
"20210823103740",1,1,"REC","Technify Motors GmbH","TAE 125 02-99",,,"coln","12/14/22 19:00:06","FINJ",,,,0,0,0
"20210823103740",1,2,"REC","Technify Motors GmbH","TAE 125 02-99",,,"coln","12/14/22 19:00:06","FINJ",,,,0,0,0
"20210823103743",1,1,"REC","Continental Motors","O-200 SERIES",100,"HP","broda","08/19/22 18:00:11","CARB",,"Hartzell Propeller",,0,0,0
"20210824103745",1,1,"REC","Continental Motors","O200",100,"HP","coln","02/02/23 17:06:10","CARB","FIXP","McCauley","1A/02/ocm 6948",0,112,4969
"20210824103747",1,1,"REC","Continental ","IO-550 B",300,"HP","coln","08/31/22 18:00:05","FINJ","CONP","MT-Propeller","MTV",0,0,0
"20210824103748",1,1,"REC","Lycoming","O-360-A4M",180,,"coln","10/19/21 18:00:23","CARB","FIXP","Sensenich",,0,0,0
"20210825103749",1,1,"REC","Lycoming","O-320-H2AD",160,,"coln","05/04/22 16:05:18","CARB","FIXP","Sensenich","70CM",3585,30,965
"20210825103752",1,1,"REC","Lycoming","IO-540-K1A5",300,,"coln","02/24/23 19:00:09","FINJ","CONP","McCauley","B3D36 C433-C",5095,0,1195
"20210825103753",1,1,"TF","CFM INTL","CFM56-7B27E",27300,"LBS","warl","07/19/22 18:00:16",,,,,0,0,0
"20210825103753",1,2,"TF","CFM INTL","CFM56-7B27E",27300,"LBS","warl","07/19/22 18:00:16",,,,,0,0,0
"20210825103754",1,1,"REC","Continental Motors","O-470-S",230,"HP","coln","10/20/21 18:00:23",,,"McCauley",,2047,65,317
"20210826103757",1,1,"REC","Lycoming","O-320-A2B",160,"HP","coln","02/08/22 19:00:22","CARB","FIXP","McCauley","1A175 GM82/41 ",702,50,702
"20210827103762",1,1,"TF","P&W","PW4460",60000,"LBS","broda","10/26/22 12:45:45",,,,,0,0,0
"20210827103762",1,2,"TF","P&W","PW4460",60000,"LBS","broda","10/26/22 12:45:45",,,,,0,0,0
"20210827103762",1,3,"TF","P&W","PW4460",60000,"LBS","broda","10/26/22 12:45:45",,,,,0,0,0
"20210829103764",1,1,"REC","Teledyne Continental Motors","TSIO-520-CCM",310,,"coln","02/24/23 19:00:10","FINJ","CONP","McCauley","D3A34C402-C",4732,21,1037
"20210830103770",1,1,"REC","LYCOMING","O-320-A2B",150,"HP","coln","04/20/22 18:00:07","CARB","FIXP","McCauley",,1687,0,505
"20210830103771",1,1,"REC","Rotax","582",64,,"coln","02/08/22 19:00:23","CARB",,,,0,0,0
"20210830103772",1,1,"REC","CONT MOTOR","0-300 SER",145,"HP","coln","01/19/23 19:00:09","CARB","FIXP","McCauley","IA-170",2502,20,529
"20210830103773",1,1,"REC","Lycoming","O-360-J2A",180,"HP","coln","01/19/23 19:00:10","CARB",,,,4596,22,2098
"20210830103774",1,1,"REC","Lycoming","O-360-C1F",180,"HP","coln","05/25/22 18:00:07","CARB","CONP","Hartzell","HC-C2YR-1BF/F7666A",163,54,0
"20210830103775",1,1,"REC","Lycoming ","O-290-G",125,"HP","coln","01/31/23 19:00:10","CARB","FIXP","Aymar-Demuth","93089",880,45,440
"20210830103777",1,1,"REC","Lycoming","O-360-A4M",180,"HP","coln","02/18/22 19:00:21","CARB","FIXP","Sensenich","76EM8S14-0-60",591,26,0
"20210831103778",1,1,"REC","LYCOMING","O-320",150,"HP","coln","04/20/22 18:00:07","CARB","FIXP","McCauley","IA175/GM8242",0,94,191
"20210831103780",1,1,"REC","Continental","TSIO-520-N",300,"HP","coln","01/25/23 19:00:04","FINJ",,,,0,0,0
"20210831103780",1,2,"REC","Continental","TSIO-520-N",300,"HP","coln","01/25/23 19:00:04","FINJ",,,,0,0,0
"20210831103781",1,1,"REC","Lycoming","O-320",160,"HP","coln","10/20/21 18:00:24","CARB",,"Sensenich",,3568,24,24
"20210831103782",1,1,"REC","LYCOMING","IO-540-AE1A%",260,"HP","coln","04/20/22 18:00:07","FINJ",,,,3570,51,1370
"20210831103783",1,1,"REC","LYCOMING","IO-540-AE1A5",260,"HP","coln","04/20/22 18:00:08","FINJ",,,,1249,11,1249
"20210901103784",1,1,"REC","P&W","R-985 SERIES",450,"HP","coln","04/20/22 18:00:08","CARB","CONP","Hartzell",,164,101,164
"20210901103785",1,1,"REC","Lycoming","O-320",150,"HP","broda","03/25/22 18:00:05","CARB","FIXP",,,0,0,0
"20210901103789",1,1,"TS","ALLISON","250",250,"HP","coln","02/08/22 19:00:24",,,,,0,0,0
"20210902103792",1,1,"REC","Continental","O-470-L",230,,"coln","02/08/22 19:00:25","CARB",,"McCauley",,4839,25,526
"20210902103794",1,1,"REC","LYCOMING","O-290 SERIES",135,"HP","coln","04/20/22 18:00:08",,"FIXP",,,0,0,0
"20210903103795",1,1,"REC","Chevrolet","Corvair",100,"HP","coln","01/19/23 19:00:10","CARB",,,,0,0,0
"20210903103796",1,1,"REC","Continental","IO-520-K",285,"HP","coln","02/18/22 19:00:22","FINJ",,,,1243,30,0
"20210904103797",1,1,"TF","Pratt & Whitney","PW545A",4100,"LBS","diad","11/16/21 19:00:20",,,,,10414,348,348
"20210904103797",1,2,"TF","Pratt & Whitney","PW545A",4100,,"diad","11/16/21 19:00:20",,,,,10428,218,3764
"20210906103798",1,1,"REC","Rotax","582 DCDI",64,"HP","coln","02/18/22 19:00:22","CARB","FIXP","Powerfin",,125,0,0
"20210907103799",1,1,"REC","Komet Flight Motor","107E",25,"HP","coln","03/22/23 18:00:07","CARB",,,,0,0,0
"20210907103800",1,1,"REC","Lycoming","IO-360-L2A",180,"HP","diad","11/16/21 19:00:21","FINJ","FIXP","McCauley",,4657,0,0
"20210907103801",1,1,"REC","Volkswagen","2300 CC",,,"coln","10/20/21 18:00:24","CARB","GRND",,,114,106,0
"20210907103802",1,1,"REC","Rotax","912ULS",100,"HP","coln","04/20/22 18:00:09","CARB","FIXP","GT Propeller","GT-2/173/VRR-FW101",315,0,0
"20210907103803",1,1,"REC","Continental Motors","C-85",85,"HP","coln","02/02/23 19:00:06","CARB","FIXP",,,0,0,0
"20210907103804",1,1,"REC","Subaru","EA-81",73,"HP","coln","02/02/23 19:00:06","CARB",,"Warp Drive","9289",500,0,0
"20210907103807",1,1,"REC","Continental","O-300D",145,,"cort","02/24/23 19:00:11","CARB","FIXP","McCauley","EM7653-1C172",4187,357,2262
"20210907103808",1,1,"REC","Lycoming","O-360-A1P",180,"HP","coln","11/16/21 19:00:21","CARB","CONP","MT Propeller","270-58",12989,415,5752
"20210907103809",1,1,"REC","Continental","C85-12F",85,"HP","coln","05/25/22 18:00:07","CARB","FIXP","McCauley","1890/CM7148",3324,17,703
"20210907103811",1,1,"REC","Continental Motors ","O-470-R",230,"HP","coln","02/24/23 19:00:11","CARB","CONP","McCauley ","2A36-C29A",396,0,396
"20210907103815",1,1,"REC","Continental","E-185",185,"HP","coln","04/26/23 18:00:04","CARB",,,,0,0,0
"20210907103816",1,1,"REC","Continental","IO550D13B",300,"HP","coln","03/01/23 19:00:02","FINJ","CONP","McCauley","D3A34C401-C",0,0,0
"20210907103817",1,1,"TS","ROLLS-ROYCE","250-C20B",420,"HP","coln","04/20/22 18:00:09",,,,,0,2,0
"20210907103818",1,1,"REC","Lycoming ","O-360-A1A",180,,"coln","05/25/22 18:00:08","CARB",,,,4202,0,210
"20210908103820",1,1,"REC","Lycoming","O-320-E2D",,,"coln","06/14/22 18:00:13","CARB",,,,0,0,0
"20210908103823",1,1,"REC","Limbach","L2000E01",80,"HP","coln","04/20/22 18:00:09","CARB","FIXP","Hoffman Propeller","HO-V62-R/L 160BT",798,20,798
"20210908103824",1,1,"REC","Continental","O-200A",100,"HP","coln","01/19/23 19:00:10","CARB",,,,3469,0,1031
"20210909103825",1,1,"TS","ALLISON","250-C30P",650,"HP","coln","10/20/21 18:00:25","FINJ",,,,19464,0,1191
"20210909103829",1,1,"REC","LYCOMING","O-360-A4M",180,"HP","coln","04/20/22 18:00:10","CARB","FIXP","McCauley","IA200/FA8242",4734,14,650
"20210909103832",1,1,"REC","Continental","IO-550-D15B",300,"HP","coln","03/01/23 19:00:03","FINJ","CONP","Hartzell","PHC-C3YF-1RF/F8468A-6R",2071,3,2071
"20210910103836",1,1,"REC","Lycoming","O-360-J2A",145,"HP","coln","08/31/22 18:00:05","CARB",,,,6545,80,731
"20210913103842",1,1,"REC","Lycoming","O-235-N2C",108,"HP","broda","10/26/22 12:40:41","CARB","FIXP","Sensenich","72CKS6-0-54",10899,56,1275
"20210913103845",1,1,"REC","Continental","O-360-K",210,,"coln","03/01/23 19:00:03","CARB","CONP","Hartzell","HC-C3YF-1RF",3088,15,1870
"20210913103846",1,1,"REC","Lycoming","O-360-A4A",180,,"coln","04/20/22 18:00:10","CARB","FIXP","McCauley","1A200/DFA8243",13615,408,340
"20210913103847",1,1,"REC","Continental","O-470-S",230,"HP","coln","03/29/23 18:00:04","CARB","CONP","McCauley","2A34C66-0A",77,27,77
"20210913103848",1,1,"REC","Lycoming","O-235-L2C",110,,"coln","10/20/21 18:00:26","CARB","FIXP","McCauley","IA103/TCM6958",446,89,446
"20210913103849",1,1,"REC","Lycoming","IO-540-AEIA5",260,"HP","broda","10/26/22 12:39:37","FINJ",,,,1224,13,1211
"20210913103850",1,1,"REC","Continetal","TSIO520WB",325,"HP","coln","02/18/22 19:00:24","CARB","FIXP","Hartzell","PH6J3YF-2UF",5842,67,2063
"20210913103850",1,2,"REC","Continetal","TSIO520WB",325,"HP","coln","02/18/22 19:00:24","CARB","FIXP","Hartzell","PHCJ3YF-2UF",5842,67,2063
"20210913103851",1,1,"REC","CONT MOTOR","C145 SERIES",145,"HP","coln","04/20/22 18:00:10",,,,,0,0,0
"20210914103857",1,1,"REC","Lycoming","O-360-E1A6D",180,"HP","kaij","03/16/23 18:00:06","FINJ","CONP","Hatrzell","HC-C2YR-2",0,2991,2991
"20210914103857",1,2,"REC","Lycoming","O-360-E1A6D",180,"HP","kaij","03/16/23 18:00:06","FINJ","CONP","Hartzell","HCC-C2YR-2",0,2310,2413
